modality,wavelength,importance
msi_satellite,443.0,0.026748839527339332
msi_satellite,490.0,0.02812239417881406
msi_satellite,560.0,0.015980158670791337
msi_satellite,665.0,0.006427358185946637
msi_satellite,705.0,0.03097852602038746
msi_satellite,740.0,0.045089724290423676
msi_satellite,783.0,0.015420982966270286
msi_satellite,842.0,0.009606608697357109
msi_satellite,865.0,0.012122446519021798
msi_satellite,945.0,0.029976865108799648
msi_satellite,1610.0,0.014613693250728288
msi_satellite,2190.0,0.015356512284324945
hsi_satellite,402.4402,0.0006186623691940318
hsi_satellite,411.31638,0.0007545547589136271
hsi_satellite,419.3725,0.0008465213792477969
hsi_satellite,426.96744,0.001159159167564557
hsi_satellite,434.3084,0.0010417096262832675
hsi_satellite,441.6589,0.000953391198474154
hsi_satellite,449.03363,0.001074860183942967
hsi_satellite,456.37735,0.0012156845993355867
hsi_satellite,463.731,0.0014792808147823888
hsi_satellite,470.94888,0.0013853741388453365
hsi_satellite,478.1763,0.0013434497759198688
hsi_satellite,485.4096,0.0014244872101541184
hsi_satellite,492.69992,0.0014969200109172934
hsi_satellite,500.13724,0.0014144980529474022
hsi_satellite,507.66315,0.0014687699500285525
hsi_satellite,515.1758,0.0014880466793826361
hsi_satellite,522.9162,0.0014247608883196142
hsi_satellite,530.66705,0.0012613249104145273
hsi_satellite,538.48706,0.0012019578605408847
hsi_satellite,546.48,0.0011945692602468355
hsi_satellite,554.5646,0.001228785912445904
hsi_satellite,562.7366,0.001303365053067591
hsi_satellite,571.0028,0.0012900319416133746
hsi_satellite,579.3517,0.001320607691667306
hsi_satellite,587.82355,0.0013979095380649946
hsi_satellite,596.4751,0.0013694432299979171
hsi_satellite,605.3912,0.0013260721111402485
hsi_satellite,614.1723,0.00130496469298644
hsi_satellite,623.1971,0.0012668972423959366
hsi_satellite,632.13165,0.0012666538054019328
hsi_satellite,641.33325,0.0012432671979931331
hsi_satellite,650.7905,0.0012473622244700139
hsi_satellite,660.2636,0.001192243506802855
hsi_satellite,669.8167,0.001111928526390373
hsi_satellite,679.4728,0.0010155858419987741
hsi_satellite,689.42084,0.001010468666804511
hsi_satellite,699.0959,0.0009558755016539224
hsi_satellite,708.99664,0.0008619857854265647
hsi_satellite,719.17224,0.0008058577297804704
hsi_satellite,729.2445,0.0007995030279774025
hsi_satellite,739.41754,0.0007635255735347524
hsi_satellite,749.7307,0.0006999855365566428
hsi_satellite,760.0969,0.000629391016793248
hsi_satellite,770.5285,0.0007255334325825758
hsi_satellite,780.9124,0.0007244448299878275
hsi_satellite,791.3616,0.0007241694962787192
hsi_satellite,801.9366,0.0007085026997736994
hsi_satellite,812.53986,0.0007039449926327181
hsi_satellite,823.1458,0.0007236444157090114
hsi_satellite,833.75134,0.0007157333156492707
hsi_satellite,844.4271,0.0006992866094474446
hsi_satellite,855.1821,0.0006862902809742421
hsi_satellite,865.9494,0.0006901142599070197
hsi_satellite,876.6408,0.0006868570854308528
hsi_satellite,887.26587,0.0006757147685270282
hsi_satellite,897.9865,0.0006767082131924794
hsi_satellite,908.644,0.0006967947272745575
hsi_satellite,919.1763,0.0006830760802819287
hsi_satellite,929.3855,0.0006814407778017332
hsi_satellite,939.86005,0.001083054155503013
hsi_satellite,942.9579,0.000864761008439971
hsi_satellite,951.0114,0.0008037821619536816
hsi_satellite,959.52203,0.0006820202231705697
hsi_satellite,969.38995,0.0006035922486953103
hsi_satellite,978.7377,0.0005647521674349015
hsi_satellite,988.41156,0.0005614676913626589
hsi_satellite,998.37494,0.000553745824938079
hsi_satellite,1008.1683,0.0005569484025137069
hsi_satellite,1017.9846,0.0005823547464451082
hsi_satellite,1028.8063,0.0006164811802211282
hsi_satellite,1037.7646,0.0006273609406853599
hsi_satellite,1047.4312,0.0006188289630324794
hsi_satellite,1057.3804,0.0006109955569274352
hsi_satellite,1067.61,0.0006064718756393806
hsi_satellite,1078.0391,0.0006057454715740573
hsi_satellite,1088.5898,0.0005797395697879141
hsi_satellite,1099.1083,0.0005741912008252076
hsi_satellite,1109.7408,0.0008354412257169331
hsi_satellite,1120.4946,0.0008706650301315119
hsi_satellite,1131.1431,0.000641217667347258
hsi_satellite,1141.8737,0.0005473539699668753
hsi_satellite,1152.4716,0.0004652956270911877
hsi_satellite,1163.4841,0.0004418194252554073
hsi_satellite,1174.5258,0.00044545369971549963
hsi_satellite,1185.398,0.0004545929856605098
hsi_satellite,1196.1748,0.0004559309599538288
hsi_satellite,1207.1149,0.00044600299247453417
hsi_satellite,1217.6959,0.000464720335812783
hsi_satellite,1228.9989,0.00048366821855328515
hsi_satellite,1240.0568,0.0004946380723846634
hsi_satellite,1250.7955,0.0005018302043033558
hsi_satellite,1262.3344,0.0005336114740252165
hsi_satellite,1273.3064,0.00048664075936903894
hsi_satellite,1284.2795,0.0004768110472658518
hsi_satellite,1295.1967,0.0004497216765361779
hsi_satellite,1306.0472,0.0004484638176332221
hsi_satellite,1317.0177,0.00041599199159550844
hsi_satellite,1328.0897,0.0005001537719789195
hsi_satellite,1338.9463,0.002466912827665103
hsi_satellite,1349.599,0.0009262123583684237
hsi_satellite,1360.8427,0.0008992592106494078
hsi_satellite,1372.719,0.0008947446417752265
hsi_satellite,1383.0083,0.0008775811253675987
hsi_satellite,1394.5247,0.0008652498532454401
hsi_satellite,1405.3883,0.0008383393422022364
hsi_satellite,1416.3103,0.0008115325326795091
hsi_satellite,1427.1056,0.0008428791409002914
hsi_satellite,1438.1699,0.0007688739940671672
hsi_satellite,1448.9209,0.0006918043382146389
hsi_satellite,1459.0675,0.0007145975357972235
hsi_satellite,1469.7003,0.0004901147821505879
hsi_satellite,1480.6201,0.00040002313692844856
hsi_satellite,1491.1978,0.0003391661454112264
hsi_satellite,1501.7793,0.0002932034910758912
hsi_satellite,1512.4137,0.00026796994637943587
hsi_satellite,1523.0071,0.0002629440574647316
hsi_satellite,1533.5645,0.00026403354840378646
hsi_satellite,1544.0302,0.0002674620731545537
hsi_satellite,1554.5801,0.0002834008091633669
hsi_satellite,1565.1215,0.0003202763100951396
hsi_satellite,1575.3931,0.00031666016225159884
hsi_satellite,1585.6315,0.00030621304079064766
hsi_satellite,1595.9795,0.0003524165658599675
hsi_satellite,1606.2433,0.0003348011779650133
hsi_satellite,1616.584,0.0003258055058587724
hsi_satellite,1626.7812,0.0003369729603055985
hsi_satellite,1636.8546,0.0003490857524561923
hsi_satellite,1646.9728,0.00034282682752654416
hsi_satellite,1656.7723,0.00033995555707591303
hsi_satellite,1666.9666,0.000346491602459086
hsi_satellite,1677.1246,0.0003411847456256485
hsi_satellite,1687.1718,0.00034942711369076316
