modality,wavelength,importance
hsi_airborne,941.57,0.0035822571266676093
hsi_airborne,944.76,0.0035668531566797742
hsi_airborne,947.96,0.0035547236795946315
hsi_airborne,951.16,0.0035432396721490254
hsi_airborne,954.35,0.0035325895221682804
hsi_airborne,957.55,0.0035251761457200065
hsi_airborne,960.75,0.0035208056482992564
hsi_airborne,963.94,0.0035181647525114393
hsi_airborne,967.14,0.0035175116186429998
hsi_airborne,970.1,0.003517988917149788
hsi_airborne,975.54,0.003519616891741139
hsi_airborne,980.98,0.003525673159966054
hsi_airborne,986.42,0.003526036183082891
hsi_airborne,991.86,0.003549319483022646
hsi_airborne,997.3,0.0035870487433822896
hsi_airborne,1002.74,0.00363611432236331
hsi_airborne,1008.18,0.0036709524500617425
hsi_airborne,1013.62,0.0037115310254230553
hsi_airborne,1019.06,0.003866368848030079
hsi_airborne,1024.5,0.004203442648529655
hsi_airborne,1029.95,0.004498863478377657
hsi_airborne,1035.39,0.0044605351634255195
hsi_airborne,1040.83,0.004075248017365995
hsi_airborne,1046.27,0.003789819702725663
hsi_airborne,1051.71,0.004002010663614149
hsi_airborne,1057.15,0.004069075123665803
hsi_airborne,1062.59,0.003976664919734298
hsi_airborne,1068.03,0.004026317639178581
hsi_airborne,1073.47,0.004257793959293554
hsi_airborne,1078.91,0.0043548587116814695
hsi_airborne,1084.35,0.004282107628549736
hsi_airborne,1089.79,0.004143335951264647
hsi_airborne,1095.23,0.0040389177291077225
hsi_airborne,1100.67,0.004002661719475574
hsi_airborne,1106.11,0.003995946461860522
hsi_airborne,1111.55,0.003986925192945035
hsi_airborne,1116.99,0.003957560148554876
hsi_airborne,1122.43,0.003950257424079421
hsi_airborne,1127.87,0.003937588767353431
hsi_airborne,1133.32,0.003921823536753375
hsi_airborne,1138.76,0.00389460517379212
hsi_airborne,1144.2,0.0038657409619196202
hsi_airborne,1149.64,0.0038398964594652724
hsi_airborne,1155.08,0.0038218666383741905
hsi_airborne,1160.52,0.0038113487960103514
hsi_airborne,1165.96,0.00382615345250375
hsi_airborne,1171.4,0.0038624780695099537
hsi_airborne,1176.84,0.0038965854613634216
hsi_airborne,1182.28,0.0039208375541731
hsi_airborne,1187.72,0.00391033846696479
hsi_airborne,1193.16,0.0038540186711925003
hsi_airborne,1198.6,0.003789107139787095
hsi_airborne,1204.04,0.0037511297640953943
hsi_airborne,1209.48,0.003728169978390929
hsi_airborne,1214.92,0.0037274677007583133
hsi_airborne,1220.36,0.003736348777580731
hsi_airborne,1225.8,0.003731714473972359
hsi_airborne,1231.24,0.003725200765416944
hsi_airborne,1236.69,0.0037330378766271253
hsi_airborne,1242.13,0.003731225456369081
hsi_airborne,1247.57,0.0037227589158689454
hsi_airborne,1253.01,0.0038096506537669164
hsi_airborne,1258.45,0.003893859138952852
hsi_airborne,1263.89,0.003918376094441235
hsi_airborne,1269.33,0.003918335822949078
hsi_airborne,1274.77,0.003942621191631849
hsi_airborne,1280.21,0.003989423608304972
hsi_airborne,1285.65,0.004006942304800744
hsi_airborne,1291.09,0.003956218452866468
hsi_airborne,1296.53,0.0039271618839169355
hsi_airborne,1301.97,0.003984615359444593
hsi_airborne,1307.41,0.004034335417787316
hsi_airborne,1312.85,0.004044248344420951
hsi_airborne,1318.29,0.004082524167913117
hsi_airborne,1323.73,0.004157341838770234
hsi_airborne,1329.17,0.004274586304765888
hsi_airborne,1334.61,0.00440609973312276
hsi_airborne,1340.06,0.0045188917879138354
hsi_airborne,1345.5,0.004562297231406378
hsi_airborne,1350.94,0.004509108784163643
hsi_airborne,1356.38,0.004373280508993894
hsi_airborne,1361.82,0.004252495847262995
hsi_airborne,1367.26,0.004216262376247243
hsi_airborne,1372.7,0.004144458933788857
hsi_airborne,1378.14,0.004077917488444927
hsi_airborne,1383.58,0.004016839233826544
hsi_airborne,1389.02,0.00396852612826257
hsi_airborne,1394.46,0.003938653633987698
hsi_airborne,1399.9,0.003921662550656934
hsi_airborne,1405.34,0.003914281338170514
hsi_airborne,1410.78,0.003914652876977201
hsi_airborne,1416.22,0.003919450267899991
hsi_airborne,1421.66,0.003925783966845299
hsi_airborne,1427.1,0.003935013667760856
hsi_airborne,1432.54,0.0039515919354758755
hsi_airborne,1437.98,0.0039730541256776455
hsi_airborne,1443.43,0.003992426804012157
hsi_airborne,1448.87,0.004011141690655991
hsi_airborne,1454.31,0.004026708799719551
hsi_airborne,1459.75,0.0040342001950789234
hsi_airborne,1465.19,0.004063079346597628
hsi_airborne,1470.63,0.004110822297226937
hsi_airborne,1476.07,0.004171346971251834
hsi_airborne,1481.51,0.00429403441268323
hsi_airborne,1486.95,0.004380182422822989
hsi_airborne,1492.39,0.004421568245160944
hsi_airborne,1497.83,0.004422718081080045
hsi_airborne,1503.27,0.0044408821318596735
hsi_airborne,1508.71,0.004426641727000752
hsi_airborne,1514.15,0.004346672372952558
hsi_airborne,1519.59,0.004201138215844768
hsi_airborne,1525.03,0.00405234270099059
hsi_airborne,1530.47,0.003986634170027137
hsi_airborne,1535.91,0.003992155676610361
hsi_airborne,1541.35,0.004009293598837696
hsi_airborne,1546.8,0.004044798689195333
hsi_airborne,1552.24,0.004066909814966085
hsi_airborne,1557.68,0.004078886244924956
hsi_airborne,1563.12,0.0040915258664045535
hsi_airborne,1568.56,0.004113138655664816
hsi_airborne,1574.0,0.004079385797456886
hsi_airborne,1579.44,0.003996491856176501
hsi_airborne,1584.88,0.003924163937839888
hsi_airborne,1590.32,0.003898023602413497
hsi_airborne,1595.76,0.003915924982506962
hsi_airborne,1601.2,0.003950789338975946
hsi_airborne,1606.64,0.0039923060581300495
hsi_airborne,1612.08,0.0040264587443565635
hsi_airborne,1617.52,0.004063723635055731
hsi_airborne,1622.96,0.004108666381843482
hsi_airborne,1628.4,0.0041612071250757355
hsi_airborne,1633.84,0.004201585654228209
hsi_airborne,1639.28,0.004238169426557252
hsi_airborne,1644.72,0.004244890689542964
hsi_airborne,1650.17,0.004239709367982796
hsi_airborne,1655.61,0.004237008348924838
hsi_airborne,1661.05,0.004225298861955438
hsi_airborne,1666.49,0.004206534194911082
hsi_airborne,1671.93,0.004174723489652083
hsi_airborne,1677.37,0.004135990765072853
hsi_airborne,1682.81,0.004108647089716186
hsi_airborne,1688.25,0.004077506859597583
hsi_airborne,1693.69,0.004040469747211802
hsi_airborne,1699.13,0.004018312017409398
hsi_airborne,1704.57,0.003990477474107827
hsi_airborne,1710.01,0.003956335909532996
hsi_airborne,1715.45,0.003919629650546488
hsi_airborne,1720.89,0.003892633889381118
hsi_airborne,1726.33,0.003870248914564152
hsi_airborne,1731.77,0.003896324251309128
hsi_airborne,1737.21,0.003940719972826209
hsi_airborne,1742.65,0.00400155951453093
hsi_airborne,1748.09,0.00405848198294927
hsi_airborne,1753.54,0.004096474159906762
hsi_airborne,1758.98,0.004072183545955821
hsi_airborne,1764.42,0.004030332687420141
hsi_airborne,1769.86,0.003993859423836359
hsi_airborne,1775.3,0.004017606328907179
hsi_airborne,1780.74,0.004073744833780838
hsi_airborne,1786.18,0.0041318696258730815
hsi_airborne,1791.62,0.004143951235934606
hsi_airborne,1797.06,0.004105139990856153
hsi_airborne,1802.5,0.004042316755060423
hsi_airborne,1807.94,0.00395289191800958
hsi_airborne,1813.38,0.003932100588937989
hsi_airborne,1818.82,0.003979430284116051
hsi_airborne,1824.26,0.004071254864380673
hsi_airborne,1829.7,0.004178971155381718
hsi_airborne,1835.14,0.004229780656805289
hsi_airborne,1840.58,0.004205060625647566
hsi_airborne,1846.02,0.004155203102046765
hsi_airborne,1851.46,0.004100998010656538
hsi_airborne,1856.91,0.004061128609408224
hsi_airborne,1862.35,0.004044894429303043
hsi_airborne,1867.79,0.004030276216516651
hsi_airborne,1873.23,0.004026612721567214
hsi_airborne,1878.67,0.004027847274403774
hsi_airborne,1884.11,0.004041476586406283
hsi_airborne,1889.55,0.00406510108679214
hsi_airborne,1894.99,0.004095190056326516
hsi_airborne,1900.43,0.00413236395606699
hsi_airborne,1905.87,0.004175784683901776
hsi_airborne,1911.31,0.004224321391234327
hsi_airborne,1916.75,0.004277164511966358
hsi_airborne,1922.19,0.004334482829933894
hsi_airborne,1927.63,0.00439497620330858
hsi_airborne,1933.07,0.0044589975520770405
hsi_airborne,1938.51,0.0045259174015233675
hsi_airborne,1943.95,0.004596415379513053
hsi_airborne,1949.39,0.004668451365741132
hsi_airborne,1954.83,0.004744565695722712
hsi_airborne,1960.28,0.004829094730960313
hsi_airborne,1965.72,0.004919906157660417
hsi_airborne,1971.16,0.00500262898169696
hsi_airborne,1976.6,0.004947061135261603
hsi_airborne,1982.04,0.005727137116928452
hsi_airborne,1987.48,0.005565153231804071
hsi_airborne,1992.92,0.005472827126195893
hsi_airborne,1998.36,0.0056991309573333855
hsi_airborne,2003.8,0.005818905743126814
hsi_airborne,2009.24,0.005660844658643461
hsi_airborne,2014.68,0.005438217436793983
hsi_airborne,2020.12,0.005783286423138403
hsi_airborne,2025.56,0.006413124806586512
hsi_airborne,2031.0,0.006944043015993187
hsi_airborne,2036.44,0.005931826578098381
hsi_airborne,2041.88,0.004826445731479467
hsi_airborne,2047.32,0.004918092751186883
hsi_airborne,2052.76,0.004787584096079058
hsi_airborne,2058.2,0.004778715794012227
hsi_airborne,2063.65,0.004837247320262393
hsi_airborne,2069.09,0.0049869839067819355
hsi_airborne,2074.53,0.005165339127741165
hsi_airborne,2079.97,0.005251474938116387
hsi_airborne,2085.41,0.005232747924663631
